id,name,rarity,cardtype,battleExp,price,hasbossimage,basehp,baseatk,basedef,basewis,baseagi,maxhp,maxatk,maxdef,maxwis,maxagi,maxlevel,growtype,skillid1,skillid2,evolution,maxevloution,cantrade,materialexp,peHP,peATK,peDEF,peWIS,peAGI,display
10679,"Sayuri, Geisha II",3,1,143,8340,0,2260,2380,2160,2400,2720,5060,5350,4860,5400,6120,70,1,206,0,2,4,0,90,6032,6346,5815,6400,7180,0
10680,"Sayuri, Sakura Kunoichi II",4,1,213,17860,0,3380,3560,3240,3600,4080,7880,8320,7560,8400,9520,99,1,206,0,4,4,0,1000,10270,10807,9880,10904,12269,0
10681,怒之鐵拳 鎧巨人 II,4,1,220,25650,0,6420,5170,6830,3680,3280,14980,12060,15940,8600,7660,99,1,152,0,2,2,0,1000,16778,13615,17818,9867,8848,1
10682,Vulcan the Fireclad II,3,1,143,8500,0,2060,2420,2180,3430,2050,4640,5450,4910,7730,4630,70,1,117,0,2,4,0,90,5577,6454,5869,8924,5566,0
10683,Vulcan the Firewreathed II,4,1,213,18250,0,3100,3640,3280,5150,3080,7220,8480,7640,12010,7200,99,1,117,0,4,4,0,1000,9466,11001,9977,15306,9442,0
10684,Biast II,4,1,218,22880,0,5320,4830,3830,5210,3690,12410,11270,8950,12160,8610,99,1,163,0,2,2,1,1000,13879,12655,10163,13611,9798,0
10685,Nightmare Charger II,4,1,218,22620,0,4780,5350,3820,3620,5050,11160,12490,8910,8440,11800,99,1,149,0,2,2,1,1000,12537,13965,10120,9615,13224,0
10688,Ignis Fatuus II,4,1,218,22630,0,4190,4290,4100,5140,4910,9750,10020,9560,12020,11460,99,1,164,0,2,2,1,1000,11022,11312,10818,13460,12859,0
10696,"Diaochan, Staffmaster II",3,1,146,10200,0,2410,3380,2640,3380,2760,5410,7610,5940,7620,6200,70,1,189,0,2,4,1,90,6411,8794,6985,8805,7267,0
10697,Diaochan the Bewitching II,4,1,217,21850,0,3610,4360,4250,5000,4630,8420,10160,9910,11680,10820,99,1,189,0,4,4,1,1000,10928,13277,12654,14925,13695,0
10698,Denki the Raven II,5,1,219,23830,0,4430,5120,4720,4400,5160,12760,14090,13450,11200,14180,99,1,190,0,2,2,1,1500,14325,15814,15080,12760,15912,0
10702,Chaotic Satyr II,3,1,146,10700,0,2860,3110,2300,4030,2980,6430,7000,5180,9070,6700,70,1,194,0,2,4,1,90,7516,8133,6162,10376,7808,0
10703,Depraved Satyr II,4,1,218,22940,0,4300,4670,3460,6050,4460,10010,10880,8060,14110,10420,99,1,194,0,4,4,1,1000,12865,13928,10490,17864,13366,0
10705,"Melanippe, Wolfrider II",5,1,219,23870,0,5230,5460,4490,3790,4900,14390,15000,12350,10430,13460,99,1,195,0,2,2,1,1500,16139,16800,13929,11849,15132,0
10706,"Ijiraq, the Glacier II",4,1,237,54260,0,11115,11619,7677,14328,9522,12350,12910,8530,15920,10580,99,1,168,0,2,2,1,1000,13929,14536,9791,17797,12012,0
10710,Phantom Assassin II,4,1,220,25410,0,5120,5300,4180,5460,5350,11960,12370,9740,12730,12490,99,1,193,0,2,2,1,1000,13507,13951,11102,14341,14081,0
10714,"Hrimthurs, Frost Giant II",3,1,146,10200,1,2990,3490,3620,2140,2330,6720,7860,8160,4810,5240,70,1,205,0,2,4,1,90,7830,9065,9390,5761,6227,0
10715,Hrimthurs the Blizzard II,4,1,217,21860,1,4490,5240,5440,3200,3490,10460,12230,12700,7480,8150,99,1,205,0,4,4,1,1000,13414,15572,16144,9783,10600,0
10717,"Amon, Marquis of Blaze II",4,1,221,25860,0,4990,6170,4040,5660,5000,11650,14380,9420,13210,11690,99,1,47,0,2,2,1,1000,13171,16128,10755,14861,13214,0
10718,"Iapetus, Titan Warrior II",3,1,143,8550,0,2570,2620,2810,1990,2220,5770,5880,6320,4490,4990,70,1,34,0,2,4,1,90,6801,6920,7397,5414,5956,0
10719,Iapetus the Earthquake II,4,1,213,18280,0,3850,3910,4210,2990,3320,8980,9140,9830,6980,7750,99,1,34,0,4,4,1,1000,11610,11807,12647,9174,10114,0
10720,"Goviel, Hail Knight II",5,1,219,23860,0,4560,4700,4380,4820,5400,12540,12920,12050,13270,14830,99,1,204,0,2,2,1,1500,14135,14547,13604,14926,16616,0
10723,Mischievous Impet II,3,1,143,8310,0,2180,2680,1750,2860,2400,4920,6020,3940,6420,5390,70,1,148,0,2,4,0,90,5880,7072,4818,7505,6389,0
10724,Tom Tit Tot II,4,1,213,17790,0,3280,4020,2620,4270,3600,7640,9370,6120,9980,8390,99,1,148,0,4,4,0,1000,9980,12086,8126,12831,10891,0
10727,"Jase, Prison Breaker II",2,1,94,2820,0,1200,1260,1100,1070,1010,3000,3130,2770,2690,2510,40,2,152,0,2,4,0,45,3800,3941,3551,3464,3269,0
10728,"Jase, the Cruelty Axe II",3,1,140,7100,0,2160,2260,1990,1930,1810,4800,5020,4440,4300,4020,70,2,152,0,4,4,1,90,6498,6764,6060,5890,5549,0
10729,"Jame, Prison Breaker II",2,1,94,2830,0,1010,1260,1060,1130,1200,2520,3140,2630,2820,3010,40,2,131,0,2,4,0,45,3280,3952,3399,3605,3811,0
10730,"Jame, the Dastardly Spear II",3,1,140,7120,0,1810,2260,1900,2030,2170,4030,5020,4200,4510,4820,70,2,131,0,4,4,1,90,5563,6766,5770,6146,6522,0
10731,Sphinx II,3,1,143,8530,0,2330,2620,2120,2240,2880,5230,5890,4780,5050,6490,70,1,192,0,2,4,1,90,6216,6931,5728,6021,7581,0
10732,"Sphinx, Deathwatcher II",4,1,213,18290,0,3480,3920,3190,3370,4330,8140,9170,7440,7860,10100,99,1,192,0,4,4,1,1000,10586,11842,9733,10245,12976,0
10733,"Oedipus, Wandering Warrior II",3,1,146,10220,0,2630,3460,2390,3660,2460,5900,7790,5380,8230,5540,70,1,191,0,2,4,1,90,6942,8989,6378,9466,6552,0
10734,"Oedipus, Tragic King II",4,1,217,21900,0,3940,5200,3580,5480,3700,9190,12120,8350,12800,8620,99,1,191,0,4,4,1,1000,11866,15438,10845,16268,11172,0
10735,Typhon II,5,1,219,23900,0,4740,4300,4630,5840,4390,13040,11820,12730,16070,12070,99,1,117,0,2,2,1,1500,14677,13355,14341,17959,13626,0
10736,"Gazal, Crystal Archer II",3,1,154,17230,0,4158,5247,3672,5616,5922,4620,5830,4080,6240,6580,70,1,171,0,2,4,1,90,5555,6866,4970,7310,7678,0
10737,Gazal the Emerald Arrow II,4,1,229,38290,0,6471,8163,5715,8739,9198,7190,9070,6350,9710,10220,99,1,171,0,4,4,1,1000,9429,11721,8405,12500,13124,0
10738,"Hilde, Crystal Charmer II",3,1,146,10210,0,3460,3130,2020,3110,2860,7780,7060,4550,7000,6420,70,1,182,0,2,4,1,90,8978,8198,5479,8133,7505,0
10739,Hilde the Sapphire Talons II,4,1,217,21860,0,5180,4700,3040,4670,4270,12100,10980,7080,10880,9980,99,1,182,0,4,4,1,1000,15413,14049,9295,13928,12831,0
10740,"Badrigo, Crystal Swordsman II",3,1,144,9050,0,1920,3140,2110,2020,3740,4320,7080,4750,4540,8420,70,1,181,0,2,4,1,90,5230,8220,5696,5468,9672,0
10741,Badrigo the Diamond Sword II,4,1,214,19410,0,2880,4720,3170,3020,5620,6720,11000,7390,7060,13100,99,1,181,0,4,4,1,1000,8856,14075,9673,9270,16633,0
10742,"Gevi, Crystal Troll Master II",5,1,219,23940,0,5040,4990,6010,4380,3520,13860,13730,16520,12040,9660,99,1,180,0,2,2,1,1500,15565,15424,18447,13593,11015,0
10743,"Sir Morholt, Venomblade II",3,1,143,8600,0,2380,2930,2620,2020,2210,5340,6600,5890,4550,4970,70,1,208,0,2,4,1,90,6335,7700,6931,5479,5934,0
10744,"Sir Morholt, Everduelist II",4,1,213,18430,0,3560,4400,3920,3020,3310,8300,10260,9170,7070,7740,99,1,208,0,4,4,1,1000,10783,13172,11842,9284,10098,0
10745,Iseult the Blonde II,3,1,146,10260,0,2830,2420,2590,3560,3170,6360,5440,5820,8020,7130,70,1,144,0,2,4,1,90,7440,6443,6855,9238,8274,0
10746,Iseult the Redeemer II,4,1,217,21980,0,4250,3620,3880,5340,4750,9900,8460,9060,12470,11100,99,1,144,0,4,4,1,1000,12731,10977,11708,15865,14194,0
10747,Tristan the Sorrowful II,5,1,220,24950,0,4460,5260,4920,4200,5110,12260,14440,13520,11540,14050,99,1,122,0,2,2,1,1500,13832,16193,15197,13052,15771,0
10748,Hippelaphe Windsong II,3,1,146,10230,0,2640,2630,3010,3280,3060,5940,5930,6770,7370,6900,70,1,200,0,2,4,1,90,6985,6974,7884,8534,8025,0
10749,Hippelaphe Thrallsong II,4,1,217,21930,0,3960,3950,4510,4910,4600,9240,9220,10540,11460,10730,99,1,200,0,4,4,1,1000,11928,11904,13511,14634,13744,0
10750,"Takshaka, Serpent King II",5,1,219,23840,0,4320,4680,5170,4330,5230,11880,12880,14230,11900,14380,99,1,201,0,2,2,1,1500,13420,14503,15966,13442,16128,0
10753,"Lucia, Stitcher Witch II",3,1,146,10670,0,3850,3100,3740,2160,2390,8660,6970,8420,4860,5380,70,1,16,0,2,4,0,90,9932,8101,9672,5815,6378,0
10754,"Lucia, Petal-Shears II",4,1,218,22870,0,5780,4640,5620,3240,3590,13490,10840,13100,7560,8360,99,1,16,0,4,4,0,1000,17106,13878,16633,9880,10856,0
10755,"Edgardo, Templar Captain II",3,1,145,10030,0,2400,3470,3220,1940,3300,5400,7810,7240,4380,7430,70,1,179,0,2,4,1,90,6400,9011,8393,5295,8599,0
10756,"Edgardo, Grand Inquisitor II",4,1,217,21510,0,3600,5210,4820,2920,4960,8400,12160,11260,6820,11560,99,1,179,0,4,4,1,1000,10904,15485,14390,8977,14755,0
10757,Amphisbaena II,5,5,221,26010,0,4800,4800,4190,6480,5870,13210,13200,11520,17820,16130,99,1,202,203,2,2,1,1500,14861,14850,13030,19855,18024,0
10758,"Jimba, Fire Juggler II",2,1,94,2910,0,1180,1220,1010,1270,1140,2940,3050,2510,3190,2860,40,2,40,0,2,4,0,45,3735,3854,3269,4006,3648,0
10759,"Jimba, Scorching Shaman II",3,1,141,7320,0,2110,2200,1800,2290,2050,4690,4880,4010,5110,4560,70,2,40,0,4,4,1,90,6366,6595,5538,6874,6208,0
10760,"Kan, Lizardman Diviner II",2,1,104,6960,0,2850,2970,2390,2190,3510,3170,3300,2650,2440,3900,40,2,43,0,2,4,0,45,3984,4125,3421,3193,4775,0
10761,"Kan, Voice of Fate II",3,1,152,15570,0,4560,4750,3810,3500,5620,5060,5280,4240,3890,6240,70,2,43,0,4,4,1,90,6816,7081,5817,5394,8248,0
10762,"Bayard, the Flame Mane II",2,1,104,7030,0,2547,2331,2574,3357,3258,2830,2590,2860,3730,3620,40,2,129,0,2,4,1,45,3616,3356,3648,4591,4472,0
10763,"Bayard, Infernal Steed II",3,1,152,15740,0,4086,3735,4104,5364,5202,4540,4150,4560,5960,5780,70,2,129,0,4,4,1,90,6180,5708,6208,7909,7691,0
10764,Peluda II,3,1,154,17330,0,4740,5400,4670,5660,4280,5270,6000,5180,6290,4750,70,1,198,0,2,4,1,90,6259,7050,6162,7364,5696,0
10765,"Peluda, the Poison Flame II",4,1,229,38480,0,7380,8390,7260,8800,6650,8200,9320,8060,9780,7390,99,1,198,0,4,4,1,1000,10659,12028,10490,12586,9673,0
10766,"Aello, the Storm Wind II",3,1,146,10240,0,2780,2820,2300,3370,3360,6260,6350,5180,7580,7560,70,1,197,0,2,4,1,90,7332,7429,6162,8762,8740,0
10767,"Kelaino, the Dark Cloud II",4,1,217,21970,0,4180,4240,3460,5050,5040,9740,9880,8060,11800,11760,99,1,197,0,4,4,1,1000,12538,12707,10490,15047,14999,0
10768,Mountain Goat II,2,1,94,2800,0,1080,860,1300,1280,1070,2700,2160,3230,3190,2660,40,2,45,0,2,4,0,45,3475,2890,4049,4006,3432,0
10769,Bighorn Goat II,3,1,140,7040,0,1940,1560,2330,2300,1920,4320,3460,5170,5110,4260,70,2,45,0,4,4,1,90,5915,4869,6947,6874,5842,0
10772,Elven Guardsman II,1,1,34,560,0,520,430,640,670,540,2080,1720,2530,2660,2140,30,2,156,0,2,4,0,9,2803,2413,3291,3432,2868,0
10773,Elven Guard Captain II,2,1,94,2790,0,1040,860,1270,1330,1070,2590,2150,3170,3340,2680,40,2,156,0,4,4,0,45,3910,3357,4633,4845,4019,0
10782,"Baklus, Poacher II",3,1,144,9010,0,2500,3310,2020,1440,3600,5620,7450,4540,3240,8100,70,1,14,0,2,4,1,90,6638,8621,5468,4060,9325,0
10783,Baklus of Viper Armor II,4,1,214,19290,0,3740,4970,3020,2160,5400,8740,11590,7060,5040,12600,99,1,14,0,4,4,1,1000,11318,14792,9270,6809,16023,0
10784,"Gretch, Chimaera Mistress II",5,1,219,23850,0,5280,4960,4070,5060,4480,14520,13620,11200,13940,12300,99,1,196,0,2,2,1,1500,16280,15305,12683,15652,13875,0
10785,"Premyslid, the Black King II",5,1,219,24440,0,4390,5520,4820,6120,3590,12070,15170,13270,16820,9860,99,1,244,0,2,2,0,1500,13626,16984,14926,18772,11232,0
10786,"Black Knight, the Nameless II",3,1,146,10240,1,2810,3610,2570,2560,3080,6320,8140,5780,5750,6950,70,1,211,0,2,4,1,90,7397,9368,6812,6779,8079,0
10787,"Black Knight, Soul Hunter II",4,1,217,21950,1,4210,5420,3850,3840,4630,9830,12660,8990,8950,10810,99,1,211,0,4,4,1,1000,12647,16096,11624,11574,13842,0
10788,"Katiria, Spritemaster II",3,1,143,8540,0,2380,2500,2510,2240,2570,5350,5620,5640,5050,5780,70,1,156,0,2,4,1,90,6346,6638,6660,6021,6812,0
10789,Katiria Nullblade II,4,1,213,18280,0,3560,3740,3760,3370,3850,8320,8740,8770,7860,8990,99,1,156,0,4,4,1,1000,10807,11318,11356,10245,11624,0
10791,Grellas Fellstaff II,4,1,221,25810,0,4560,5640,4000,6650,4960,10630,13150,9310,15530,11560,99,1,212,0,2,2,1,1000,12066,14796,10636,17374,13073,0
10792,"Marchosias, Pit Beast II",5,1,220,25430,1,5920,4990,4100,6050,4370,16260,13730,11290,16630,12010,99,1,210,0,2,2,1,1500,18165,15424,12781,18566,13561,0
10793,"Ma-Gu, Priestess II",3,1,146,10260,0,3170,2760,2530,3430,2760,7130,6200,5700,7730,6200,70,1,4,0,2,4,1,90,8274,7267,6725,8924,7267,0
10794,Ma-Gu the Enlightened II,4,1,217,21980,0,4750,4140,3800,5150,4140,11090,9660,8870,12010,9660,99,1,4,0,4,4,1,1000,14183,12438,11476,15306,12438,0
10795,"Gu Huo, the Harpy II",2,1,104,7000,0,2430,2970,2430,3348,2817,2700,3300,2700,3720,3130,40,2,111,0,2,4,0,45,3475,4125,3475,4580,3941,0
10796,"Ye Xing, the Courtesan II",3,1,152,15680,0,3888,4752,3888,5355,4518,4320,5280,4320,5950,5020,70,2,111,0,4,4,1,90,5915,7081,5915,7896,6764,0
10797,Wu Chang the Demonic II,3,1,144,8970,0,2260,3170,2420,2330,2640,5080,7130,5440,5240,5940,70,1,115,0,2,4,1,90,6053,8274,6443,6227,6985,0
10798,Wu Chang the Infernal II,4,1,214,19200,0,3380,4750,3620,3490,3960,7900,11090,8460,8150,9240,99,1,115,0,4,4,1,1000,10294,14183,10977,10600,11928,0
10799,Niu Mo Wang II,5,1,219,23870,0,4610,5540,5180,4320,4220,12670,15250,14260,11880,11620,99,1,133,0,2,2,1,1500,14276,17071,15998,13420,13138,0
10800,"Tlahuizcal, Vesper Giant II",3,1,143,8590,0,2640,2960,2330,2170,2170,5930,6660,5230,4880,4880,70,1,215,0,2,4,1,90,6974,7765,6216,5837,5837,0
10801,"Tlahuizcal, the Calamity II",4,1,213,18380,0,3950,4440,3490,3250,3250,9220,10360,8140,7600,7580,99,1,215,0,4,4,1,1000,11904,13293,10586,9928,9907,0
10804,"Kangana, the Maelstrom II",5,1,219,24150,0,5110,6110,4810,4120,4260,14080,16800,13220,11320,11720,99,1,216,0,2,2,1,1500,15803,18750,14872,12813,13247,0
10805,"Rapse, Bone Breaker II",3,1,146,10280,0,2640,3170,2920,2480,3480,5940,7130,6560,5590,7840,70,1,179,0,2,4,1,90,6985,8274,7657,6606,9043,0
10806,"Rapse, the Bloody Horns II",4,1,217,22040,0,3960,4750,4380,3730,5220,9240,11090,10210,8700,12190,99,1,179,0,4,4,1,1000,11928,14183,13110,11269,15524,0
10807,"Vezat, Dragonbone Warrior II",5,1,221,26150,0,5400,5920,4750,4320,5760,14860,16260,13070,11890,15850,99,1,214,0,2,2,1,1500,16648,18165,14709,13431,17721,0
10808,...,4,1,211,16980,0,3410,2640,3910,3830,3190,7940,6170,9130,8940,7440,99,1,126,0,2,2,0,1000,9152,7234,10441,10235,8610,0
10810,...,4,1,211,16760,1,3190,2640,3910,3700,3320,7440,6160,9130,8620,7760,99,1,118,0,2,2,0,1000,8610,7223,10441,9888,8957,0
10811,...,4,1,212,17010,0,3220,2580,3960,4030,3220,7510,6040,9250,9420,7500,99,1,137,0,2,2,0,1000,10370,8507,12612,12687,10427,0
10812,Cyclopean Keeper II,3,1,146,10330,1,2880,3190,2530,2300,3860,6480,7190,5700,5180,8690,70,1,219,0,2,4,1,90,7570,8339,6725,6162,9964,0
10813,All-Seeing Keeper II,4,1,217,22150,1,4320,4790,3800,3460,5780,10080,11170,8870,8060,13510,99,1,219,0,4,4,1,1000,12952,14282,11476,10490,17133,0
10816,"Gazzbar, Spearhunter II",2,1,94,2910,0,1190,1340,970,1030,1280,2960,3350,2420,2590,3200,40,2,46,0,2,4,0,45,3757,4179,3172,3356,4017,0
10817,"Gazzbar, the Porcupine II",3,1,141,7320,0,2140,2410,1740,1870,2300,4750,5350,3880,4150,5140,70,2,46,0,4,4,1,90,6436,7168,5379,5708,6909,0
10818,"Maxe, Crossbowman II",3,1,143,8550,0,2410,2570,2400,2360,2470,5410,5780,5400,5320,5560,70,1,187,0,2,4,1,90,6411,6812,6400,6313,6573,0
10819,"Maxe, the Ballista II",4,1,213,18310,0,3610,3850,3600,3540,3710,8420,8990,8400,8270,8640,99,1,187,0,4,4,1,1000,10928,11624,10904,10746,11197,0
10820,"Cyclops, the Rocky Cliff II",5,1,220,25610,0,5140,5570,5980,4250,4670,14140,15320,16440,11690,12830,99,1,218,0,2,2,1,1500,15868,17147,18360,13214,14449,0
10821,"Pooka, Faerie II",2,1,94,2910,0,1100,890,1370,1340,1120,2750,2210,3410,3370,2800,40,2,70,0,2,4,0,45,3529,2944,4244,4201,3583,0
10822,Pooka the Glimmering II,3,1,141,7330,0,1980,1600,2450,2420,2020,4390,3540,5450,5390,4480,70,2,70,0,4,4,1,90,6001,4966,7288,7215,6108,0
10823,"Bolus, Centaur Warrior II",3,1,146,10270,0,2680,3800,2760,2570,2860,6020,8560,6200,5770,6420,70,1,152,0,2,4,1,90,7072,9823,7267,6801,7505,0
10824,"Bolus, the Blue Bolt II",4,1,217,21980,0,4020,5700,4140,3850,4270,9370,13310,9650,8980,9980,99,1,152,0,4,4,1,1000,12086,16889,12427,11610,12831,0
10825,"Yale, Beast of the Forest II",3,1,144,8970,0,2400,2740,2260,3290,2140,5400,6140,5080,7400,4810,70,1,84,0,2,4,1,90,6400,7202,6053,8567,5761,0
10826,"Yale, Avatar of the Forest II",4,1,214,19210,0,3600,4090,3380,4930,3200,8390,9550,7900,11520,7490,99,1,84,0,4,4,1,1000,10893,12306,10294,14706,9794,0
10827,"Ariel, Archmagus II",3,1,154,17340,0,5031,4203,4680,5607,5247,5590,4670,5200,6230,5830,70,1,223,0,2,4,1,90,6606,5609,6183,7299,6866,0
10828,"Ariel, Spirit of Air II",4,1,229,38510,0,7830,6534,7272,8712,8163,8700,7260,8080,9680,9070,99,1,223,0,4,4,1,1000,11269,9515,10514,12466,11721,0
10834,Bai-Hu II,3,1,154,17310,0,4275,5346,4275,5598,5238,4750,5940,4750,6220,5820,70,1,42,0,2,4,1,90,5696,6985,5696,7288,6855,0
10835,"Bai-Hu, the Thunderbolt II",4,1,229,38470,0,6651,8316,6651,8694,8154,7390,9240,7390,9660,9060,99,1,42,0,4,4,1,1000,9673,11928,9673,12441,11708,0
10843,"Regin, the Clockwork Arm II",3,1,217,22160,0,2830,2980,2860,3620,2480,6370,6680,6420,8160,5590,70,1,155,0,2,4,1,1000,7451,7787,7505,9390,6606,0
10844,"Regin, the Brass Mantis II",4,1,221,26170,0,4250,4460,4270,5450,3730,9900,10400,9980,12700,8700,99,1,155,0,4,4,1,1500,12734,13341,12831,16144,11269,0
10845,"Rovn, the Brass Panzer II",5,1,221,26190,0,5280,6220,6120,4250,4300,14510,17110,16820,11690,11820,99,1,228,0,2,2,1,1500,16269,19086,18772,13214,13355,0
10851,"Libuse, Conjurer II",3,1,146,10520,0,2470,3070,2980,3610,2900,5570,6920,6710,8110,6530,70,1,245,0,2,4,0,90,6584,8047,7819,9336,7624,0
10852,"Libuse, the Black Queen II",4,1,218,22560,0,3710,4620,4480,5410,4340,8660,10760,10430,12620,10150,99,1,245,0,4,4,0,1000,11222,13782,13379,16048,13038,0
10854,"Borivoi, the Black Prince II",4,1,221,25860,0,4970,6190,5940,4250,4500,11600,14450,13850,9920,10510,99,1,247,0,2,2,0,1000,13117,16204,15554,11297,11936,0
10855,"Cu Sith, Watchdog II",2,1,95,3030,0,1190,1240,1080,1400,1140,2980,3080,2710,3520,2830,40,2,46,0,2,4,0,45,3778,3887,3486,4363,3616,0
10856,"Cu Sith, Mastiff Knight II",3,1,141,7630,0,2150,2220,1960,2530,2040,4760,4930,4330,5620,4540,70,2,46,0,4,4,0,90,6450,6656,5928,7495,6180,0
10857,"Goddep, Mind Seeker II",3,1,144,8970,0,2650,2140,2630,2990,2410,5960,4810,5920,6720,5420,70,1,246,0,2,4,0,90,7007,5761,6963,7830,6422,0
10858,"Goddep, Mind Breaker II",4,1,214,19210,0,3970,3200,3950,4480,3610,9280,7490,9200,10450,8440,99,1,247,0,4,4,0,1000,11975,9794,11880,13403,10952,0
10859,Thunderbird II,5,1,220,25680,0,5160,5520,4370,5110,5520,14180,15180,12020,14050,15190,99,1,231,0,2,2,1,1500,15912,16995,13572,15771,17006,0
10860,"Haokah, Thunder Shaman II",3,1,146,10530,1,3000,3110,2450,3530,2950,6760,7000,5510,7930,6640,70,1,232,0,2,4,1,90,7873,8133,6519,9141,7743,0
10861,"Haokah, the Lightning Brave II",4,1,218,22550,1,4500,4670,3670,5290,4420,10510,10880,8570,12340,10320,99,1,232,0,4,4,1,1000,13476,13928,11111,15706,13245,0
10863,"Rasiel, Angel All-Knowing II",4,1,221,25880,0,4500,5950,4460,6830,4140,10510,13880,10400,15920,9650,99,1,234,0,2,2,1,1000,11936,15587,11817,17797,11004,0
10864,"Flauros, Savage Leopard II",3,1,143,8540,0,2440,2600,2450,2140,2570,5500,5860,5500,4800,5780,70,1,139,0,2,4,1,90,6508,6898,6508,5750,6812,0
10865,"Flauros, Duke of Leopards II",4,1,213,18270,0,3660,3900,3660,3200,3850,8540,9110,8560,7480,8990,99,1,139,0,4,4,1,1000,11077,11770,11098,9781,11624,0
10866,"Teculoseh, Warrior II",2,1,94,2910,0,1180,1300,1160,1020,1150,2940,3240,2900,2540,2890,40,2,45,0,2,4,0,45,3735,4060,3692,3302,3681,0
10867,"Teculoseh, Great Chief II",3,1,141,7310,0,2110,2340,2090,1820,2080,4700,5200,4660,4070,4620,70,2,45,0,4,4,1,90,6377,6982,6325,5610,6280,0
10868,"Zanga, Dragonian Knight II",3,1,142,7870,0,2160,2290,2040,2000,2750,4920,5210,4640,4550,6230,70,3,161,0,2,4,0,90,5880,6194,5577,5479,7299,0
10869,"Zanga, the Iron Storm II",4,1,211,16320,0,3140,3320,2960,2920,3980,7860,8330,7430,7280,9970,99,3,161,0,4,4,0,1000,10218,10788,9693,9512,12780,0
10872,Reaper of the Mirror II,3,1,146,10670,0,4090,3050,2640,2990,2470,9200,6860,5940,6720,5560,70,1,207,0,2,4,0,90,10517,7982,6985,7830,6573,0
10873,Specter of the Mirror II,4,1,218,22860,0,6140,4570,3960,4480,3710,14330,10670,9250,10450,8640,99,1,207,0,4,4,0,1000,18130,13671,11939,13403,11197,0
10876,Pontifex Antiquus II,5,1,221,26180,0,4720,5330,4360,5980,5800,12960,14640,11960,16450,15920,99,1,229,167,2,2,1,1500,14590,16410,13507,18371,17797,0
10879,"Gazer, the Evil Eye II",3,1,143,8540,0,2230,2510,2180,2720,2560,5030,5640,4910,6130,5750,70,1,198,0,2,4,0,90,5999,6660,5869,7191,6779,0
10880,"Gazer, the Tyrant's Eye II",4,1,213,18320,0,3350,3760,3280,4090,3840,7810,8770,7640,9550,8950,99,1,198,0,4,4,0,1000,10187,11356,9977,12304,11574,0
10881,Hathor the Doting II,3,1,143,8520,0,2080,2520,1990,2870,2710,4680,5660,4490,6470,6100,70,1,189,0,2,4,0,90,5620,6682,5414,7559,7158,0
10882,"Hathor, Harvest Goddess II",4,1,213,18280,0,3120,3780,3000,4310,4070,7280,8820,7000,10060,9480,99,1,189,0,4,4,0,1000,9539,11414,9195,12927,12221,0
10889,"Olitiau, the Great Bat II",4,1,221,25790,0,5350,6020,4400,4220,5800,12490,14040,10270,9860,13520,99,1,221,0,2,2,1,1000,14081,15760,11676,11232,15197,0
10894,"Hercinia, Vesper Guide II",3,1,146,10700,0,3140,2990,2780,2820,3560,7070,6720,6280,6350,8020,70,1,225,0,2,4,1,90,8209,7830,7353,7429,9238,0
10895,Hercinia the Blest II,4,1,218,22960,0,4720,4490,4180,4220,5350,10990,10460,9760,9860,12480,99,1,225,0,4,4,1,1000,14062,13414,12562,12686,15876,0
10936,Alluring Merrow II,5,1,222,27540,0,5460,4750,4420,5700,5630,15010,13070,12160,15680,15480,99,1,217,0,2,2,1,1500,16811,14709,13723,17537,17320,0
10937,Merman Sea Guardian II,3,1,145,10020,0,2810,3220,2760,2700,2830,6320,7240,6220,6080,6380,70,1,159,0,2,4,1,90,7397,8393,7288,7137,7462,0
10938,Merman Wave Rider II,4,1,217,21510,0,4220,4820,4150,4060,4260,9850,11240,9670,9460,9920,99,1,159,0,4,4,1,1000,12669,14369,12452,12196,12758,0
10967,"Deborah, Knight Immaculate II",4,1,221,25840,0,5140,5390,5100,4920,5290,12000,12560,11900,11480,12350,99,1,222,0,2,2,1,1000,13550,14157,13442,12987,13929,0
10968,"Faunus, Forest Sentinel II",3,1,142,8110,0,3190,1760,3500,1580,1560,7190,3960,7870,3550,3500,70,1,20,0,2,4,0,90,8339,4840,9076,4396,4342,0
10969,"Faunus, Forest Guardian II",4,1,213,17850,0,4800,2640,5240,2840,2330,11180,6170,12250,6620,5450,99,1,20,0,4,4,0,1000,14293,8184,15596,8586,7308,0
10995,"Ymir, Primordial Giant II",6,1,146,10340,0,6370,6940,4600,5780,4440,20400,22200,14690,18500,14200,99,1,227,0,2,2,0,90,22650,24600,16464,20592,15933,0
10997,"Cap'n Jolly, Sea Scourge II",5,1,219,24450,0,4580,5390,4540,6180,4990,12600,14810,12480,16990,13730,99,1,226,0,2,2,1,1500,14200,16594,14070,18956,15424,0
19995,創世初代 鋼鐵 II,5,1,500,20000,0,4000,6000,4000,6000,6000,18000,18000,12000,18000,18000,99,1,119,0,2,2,0,1000,0,0,0,0,0,0
19996,創世初代 智星 II,5,1,500,20000,0,4000,6000,4000,6000,6000,18000,18000,12000,18000,18000,99,1,101,0,2,2,0,1000,0,0,0,0,0,0
19997,創世初代 亂刃 II,5,1,500,20000,0,4000,6000,6000,4000,6000,18000,18000,12000,18000,18000,99,1,33,0,2,2,0,1000,0,0,0,0,0,0
19998,創世初代 火魔 II,5,1,500,20000,0,4000,6000,4000,6000,6000,18000,18000,12000,18000,18000,99,1,11,0,2,2,0,1000,0,0,0,0,0,0
